0.000000000000000000e+00,-1.913658231496810913e-01
2.083333333333333218e-02,-1.436063498258590698e-01
4.166666666666666435e-02,-1.471801400184631348e-01
6.250000000000000000e-02,-1.507925391197204590e-01
8.333333333333332871e-02,-1.561798453330993652e-01
1.041666666666666574e-01,-1.624221354722976685e-01
1.250000000000000000e-01,-1.709860414266586304e-01
1.458333333333333148e-01,-1.728137582540512085e-01
1.666666666666666574e-01,-1.790761202573776245e-01
1.875000000000000000e-01,-1.874861568212509155e-01
2.083333333333333148e-01,-1.900543570518493652e-01
2.291666666666666574e-01,-1.924681514501571655e-01
2.500000000000000000e-01,-1.883257478475570679e-01
2.708333333333333148e-01,-1.780058890581130981e-01
2.916666666666666297e-01,-1.572572141885757446e-01
3.125000000000000000e-01,-1.492868214845657349e-01
3.333333333333333148e-01,-1.324734538793563843e-01
3.541666666666666297e-01,-7.541159540414810181e-02
3.750000000000000000e-01,-1.044944114983081818e-02
3.958333333333333148e-01,3.684450685977935791e-02
4.166666666666666297e-01,5.455262959003448486e-03
4.375000000000000000e-01,2.687242254614830017e-02
4.583333333333333148e-01,3.293021395802497864e-02
4.791666666666666297e-01,-6.025941669940948486e-02
5.000000000000000000e-01,3.505739569664001465e-02
5.208333333333332593e-01,-3.978125378489494324e-02
5.416666666666666297e-01,-3.068366646766662598e-02
5.625000000000000000e-01,8.949588239192962646e-02
5.833333333333332593e-01,-3.493775799870491028e-02
6.041666666666666297e-01,-2.813866361975669861e-02
6.250000000000000000e-01,-2.472718060016632080e-02
6.458333333333332593e-01,-2.187780290842056274e-02
6.666666666666666297e-01,-2.069079130887985229e-02
6.875000000000000000e-01,-2.026555314660072327e-02
7.083333333333332593e-01,-1.955407112836837769e-02
7.291666666666666297e-01,-1.910854503512382507e-02
7.500000000000000000e-01,-1.881597191095352173e-02
7.708333333333332593e-01,-1.862935721874237061e-02
7.916666666666666297e-01,-1.852083951234817505e-02
8.125000000000000000e-01,-1.847559958696365356e-02
8.333333333333332593e-01,-2.003690972924232483e-02
8.541666666666666297e-01,-3.090488538146018982e-02
