0.000000000000000000e+00,-1.515662603378295898e+04
2.083333333333333218e-02,-1.515671811130459719e+04
4.166666666666666435e-02,-1.515671412878196315e+04
6.250000000000000000e-02,-1.515672345085961024e+04
8.333333333333332871e-02,-1.515671863609186039e+04
1.041666666666666574e-01,-1.515673444142332664e+04
1.250000000000000000e-01,-1.515676201783967008e+04
1.458333333333333148e-01,-1.515681634797286279e+04
1.666666666666666574e-01,-1.515692537918659036e+04
1.875000000000000000e-01,-1.515704019526973570e+04
2.083333333333333148e-01,-1.515718167982509840e+04
2.291666666666666574e-01,-1.515731009908672604e+04
2.500000000000000000e-01,-1.515739054471198870e+04
2.708333333333333148e-01,-1.515743495982896457e+04
2.916666666666666297e-01,-1.515749910130847093e+04
3.125000000000000000e-01,-1.515756045391217776e+04
3.333333333333333148e-01,-1.515764884970929597e+04
3.541666666666666297e-01,-1.515782823971085963e+04
3.750000000000000000e-01,-1.515795614894764003e+04
3.958333333333333148e-01,-1.515783647247754925e+04
4.166666666666666297e-01,-1.515729572959452344e+04
4.375000000000000000e-01,-1.515809022399078276e+04
4.583333333333333148e-01,-1.515835357407173797e+04
4.791666666666666297e-01,-1.515705830087430877e+04
5.000000000000000000e-01,-1.515846701858207962e+04
5.208333333333332593e-01,-1.515644124229082990e+04
5.416666666666666297e-01,-1.515726085876841353e+04
5.625000000000000000e-01,-1.515729575356957685e+04
5.833333333333332593e-01,-1.515818631200594973e+04
6.041666666666666297e-01,-1.515822248148074505e+04
6.250000000000000000e-01,-1.515822991330308287e+04
6.458333333333332593e-01,-1.515823263258463339e+04
6.666666666666666297e-01,-1.515823200046461170e+04
6.875000000000000000e-01,-1.515822886683643446e+04
7.083333333333332593e-01,-1.515823009977571564e+04
7.291666666666666297e-01,-1.515823085188199730e+04
7.500000000000000000e-01,-1.515823129741839148e+04
7.708333333333332593e-01,-1.515823150697811070e+04
7.916666666666666297e-01,-1.515823151397083529e+04
8.125000000000000000e-01,-1.515823130640903582e+04
8.333333333333332593e-01,-1.515822840853554408e+04
8.541666666666666297e-01,-1.515821159791679929e+04
8.750000000000000000e-01,-1.515818230872713684e+04
8.958333333333332593e-01,-1.515807947828338911e+04
9.166666666666666297e-01,-1.515818340558579439e+04
9.375000000000000000e-01,-1.515819244584557782e+04
9.583333333333332593e-01,-1.515741007927409737e+04
9.791666666666666297e-01,-1.515689183453607802e+04
1.000000000000000000e+00,-1.515719720855549531e+04
1.020833333333333259e+00,-1.515724057387595349e+04
1.041666666666666519e+00,-1.515740170820687308e+04
1.062500000000000000e+00,-1.515734738983921488e+04
